ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
39,OHIO,OH,Adams,39001,"Adams County, Ohio",583.866894993574,28111.0,0.0,12782.0,67.0,10885.0,343.0,6770.0,864.0,1120.0,226.0,18901.0,937.0,4159.0,384.0,4609.0,53.0,6898.0,54.0,5794.0,488.0,1139.0,219.4,935.0,6.0,0.0,84.0,200.0,78.7,3430.0,337.0,160.0,80.4,1002.0,213.0,378.0,152.0,24.5,3.1,9.9,2.0,18901.0,937.0,21.8,2.0,16.4,0.2,24.5,0.2,20.8,1.7,10.5,2.0,3.3,0.0,0.0,0.3,1.6,0.6,26.8,2.6,1.5,0.7,9.2,1.9,1.3,0.5,0.9885,0.9425,0.9885,0.977,3.8966,1.0,0.4368,0.8621,0.9195,0.8161,3.0345,0.9885,0.0805,0.0,0.0805,0.0115,0.0805,0.9885,0.6207,0.908,0.3218,2.9195,0.7011,9.931000000000001,0.908,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,3526.0,450.0,12.7,1.6,23906.0
39,OHIO,OH,Allen,39003,"Allen County, Ohio",402.49978861969,104664.0,0.0,44850.0,208.0,40039.0,527.0,16228.0,1046.0,3957.0,436.0,23600.0,697.0,7426.0,509.0,16636.0,79.0,24459.0,44.0,15474.0,651.0,4392.0,409.4,19311.0,66.0,324.0,166.3,2668.0,256.0,2006.0,238.0,552.0,154.5,2983.0,294.0,4103.0,466.0,16.1,1.0,7.6,0.8,23600.0,697.0,10.7,0.7,15.9,0.1,23.4,0.0,15.2,0.6,11.0,1.0,18.5,0.1,0.3,0.2,5.9,0.6,4.5,0.5,1.4,0.4,7.5,0.7,3.9,0.4,0.6322,0.6092,0.6322,0.4598,2.3333,0.6207,0.3333,0.5977,0.5632,0.954,2.4483,0.7931,0.908,0.4138,1.3218,0.7241,0.7586,0.3103,0.5057,0.6552,0.8046,3.0345,0.7931,9.1379,0.7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9259.0,799.0,9.1,0.8,115591.0
39,OHIO,OH,Ashland,39005,"Ashland County, Ohio",422.95317141177,53343.0,0.0,22104.0,106.0,20391.0,292.0,7859.0,1007.0,1488.0,264.0,22604.0,668.0,4428.0,424.0,9219.0,77.0,12253.0,63.0,7657.0,551.0,1694.0,265.1,2076.0,30.0,693.0,351.1,991.0,180.4,1254.0,199.0,426.0,163.0,1436.0,227.0,2181.0,245.0,15.4,2.0,5.7,1.0,22604.0,668.0,12.6,1.2,17.3,0.1,23.0,0.1,14.5,1.0,8.3,1.3,3.9,0.1,1.4,0.7,4.5,0.8,5.7,0.9,2.1,0.8,7.0,1.1,4.1,0.5,0.5517,0.2184,0.7241,0.6667,2.1609,0.5632,0.6437,0.4253,0.4713,0.3678,1.908,0.3908,0.1724,0.9655,1.1379,0.5632,0.6322,0.4253,0.908,0.5632,0.8161,3.3448,0.9195,8.5517,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5871.0,880.0,11.1,1.7,50016.0
39,OHIO,OH,Ashtabula,39007,"Ashtabula County, Ohio",701.936660337802,99175.0,0.0,45850.0,156.0,38800.0,580.0,18735.0,1467.0,3545.0,407.0,20978.0,415.0,10022.0,564.0,17123.0,73.0,22426.0,63.0,15331.0,672.0,3875.0,401.1,9887.0,54.0,680.0,241.9,2120.0,282.1,3471.0,337.0,703.0,159.5,3192.0,326.0,3505.0,325.0,19.6,1.5,8.1,0.9,20978.0,415.0,14.6,0.8,17.3,0.1,22.6,0.1,16.0,0.7,10.0,1.0,10.0,0.1,0.7,0.3,4.6,0.6,7.6,0.7,1.8,0.4,8.2,0.8,3.5,0.3,0.8506,0.7356,0.8966,0.8391,3.3218,0.8736,0.6437,0.3563,0.7011,0.7586,2.4598,0.8161,0.6667,0.7586,1.4253,0.7931,0.6667,0.6092,0.7931,0.7586,0.7701,3.5977,0.9655,10.8046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10573.0,1033.0,11.0,1.1,86444.0
39,OHIO,OH,Athens,39009,"Athens County, Ohio",503.62516305944,65103.0,0.0,26370.0,229.0,22328.0,407.0,17301.0,1008.0,2820.0,333.0,18602.0,784.0,3686.0,355.0,7392.0,57.0,9924.0,0.0,10134.0,655.0,1772.0,292.1,6580.0,48.0,260.0,127.1,2511.0,338.3,4231.0,343.0,488.0,159.1,1879.0,310.0,9692.0,558.0,31.2,1.7,9.4,1.1,18602.0,784.0,10.3,1.0,11.4,0.1,15.2,0.0,15.7,1.0,7.9,1.3,10.1,0.1,0.4,0.2,9.5,1.3,16.0,1.3,2.2,0.7,8.4,1.4,14.9,0.9,1.0,0.8851,1.0,0.3793,3.2644,0.8621,0.023,0.0,0.6667,0.2874,0.977,0.0345,0.6897,0.5517,1.2414,0.6667,0.908,0.8736,0.954,0.8046,0.9885,4.5287,1.0,10.0115,0.931,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,4926.0,542.0,7.6,0.8,73502.0
39,OHIO,OH,Auglaize,39011,"Auglaize County, Ohio",401.391360434356,45871.0,0.0,19679.0,93.0,18231.0,265.0,3973.0,575.0,959.0,204.0,26690.0,741.0,2220.0,259.0,7753.0,40.0,11161.0,22.0,5365.0,336.0,1256.0,214.0,1725.0,70.0,121.0,104.4,634.0,162.6,781.0,164.0,255.0,81.4,960.0,152.0,522.0,146.0,8.8,1.3,4.0,0.8,26690.0,741.0,7.2,0.8,16.9,0.1,24.3,0.0,11.8,0.7,6.9,1.2,3.8,0.2,0.3,0.2,3.2,0.8,4.0,0.8,1.4,0.4,5.3,0.8,1.1,0.3,0.092,0.046,0.2874,0.0575,0.4828,0.0805,0.5747,0.8276,0.1494,0.1034,1.6552,0.2414,0.1264,0.3563,0.4828,0.1724,0.4483,0.2529,0.5517,0.2529,0.2069,1.7126000000000001,0.1379,4.3333,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.0,344.0,5.5,0.8,44128.0
39,OHIO,OH,Belmont,39013,"Belmont County, Ohio",532.13068954795,69228.0,0.0,32119.0,154.0,27732.0,420.0,9839.0,812.0,2512.0,355.0,24533.0,795.0,5154.0,445.0,13086.0,78.0,13194.0,72.0,10984.0,643.0,2194.0,267.4,4769.0,55.0,54.0,98.5,1311.0,197.6,2805.0,327.0,159.0,96.8,2299.0,273.0,4046.0,326.0,15.1,1.3,7.8,1.1,24533.0,795.0,10.1,0.9,18.9,0.1,19.1,0.1,16.8,1.0,7.9,1.0,6.9,0.1,0.1,0.1,4.1,0.6,8.7,1.0,0.6,0.3,8.3,1.0,5.8,0.5,0.5287,0.6782,0.4828,0.3448,2.0345,0.5287,0.8621,0.023,0.7701,0.2759,1.931,0.4138,0.4828,0.0345,0.5172,0.2069,0.5747,0.6667,0.0345,0.7931,0.908,2.977,0.7471,7.4597999999999995,0.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5562.0,488.0,8.5,0.8,64965.0
39,OHIO,OH,Brown,39015,"Brown County, Ohio",490.016952123302,44059.0,0.0,19599.0,75.0,17047.0,335.0,7179.0,794.0,1650.0,297.0,23776.0,1119.0,4479.0,442.0,7412.0,84.0,10251.0,56.0,6806.0,422.0,1650.0,275.7,1463.0,52.0,38.0,93.3,390.0,109.4,3677.0,321.0,276.0,128.5,1013.0,192.0,576.0,154.0,16.7,1.8,8.0,1.4,23776.0,1119.0,14.7,1.5,16.8,0.2,23.3,0.1,15.6,1.0,9.7,1.6,3.3,0.1,0.1,0.2,2.0,0.6,18.8,1.6,1.6,0.8,5.9,1.1,1.3,0.3,0.6667,0.7126,0.5862,0.8621,2.8276,0.7816,0.5402,0.5632,0.6437,0.6667,2.4138,0.7586,0.069,0.046,0.1149,0.0345,0.2184,0.931,0.7586,0.3793,0.2989,2.5862,0.5517,7.9425,0.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4432.0,576.0,10.2,1.3,34186.0
39,OHIO,OH,Butler,39017,"Butler County, Ohio",467.001508428802,373638.0,0.0,149418.0,253.0,135100.0,1005.0,49134.0,2226.0,11637.0,734.0,28556.0,412.0,24528.0,1162.0,49282.0,45.0,90379.0,0.0,43218.0,1329.0,12831.0,758.1,64732.0,216.0,4469.0,572.2,13700.0,705.3,4305.0,382.0,1995.0,322.0,7457.0,536.0,11480.0,510.0,13.6,0.6,6.1,0.4,28556.0,412.0,10.3,0.5,13.2,0.1,24.2,0.0,11.7,0.4,9.5,0.6,17.3,0.1,1.3,0.2,9.2,0.5,2.9,0.3,1.5,0.2,5.5,0.4,3.1,0.1,0.3908,0.3103,0.1839,0.3793,1.2644,0.2414,0.069,0.7816,0.1379,0.6322,1.6207,0.2069,0.8966,0.954,1.8506,0.954,0.8851,0.1724,0.6437,0.2874,0.7011,2.6897,0.5977,7.4253,0.4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28987.0,1397.0,7.8,0.4,356819.0
39,OHIO,OH,Carroll,39019,"Carroll County, Ohio",394.608196945716,28108.0,0.0,13543.0,55.0,10871.0,324.0,3873.0,687.0,890.0,209.0,25093.0,1489.0,2594.0,337.0,5399.0,69.0,5990.0,75.0,3903.0,361.0,642.0,163.3,970.0,21.0,73.0,91.2,122.0,67.5,1821.0,249.0,213.0,102.3,566.0,129.0,451.0,131.0,14.0,2.5,6.7,1.6,25093.0,1489.0,13.0,1.7,19.2,0.2,21.3,0.3,14.0,1.3,5.9,1.5,3.5,0.1,0.3,0.3,0.9,0.5,13.4,1.8,2.0,0.9,5.2,1.2,1.6,0.5,0.4368,0.4943,0.4023,0.7241,2.0575,0.5517,0.8851,0.2069,0.3563,0.0345,1.4828000000000001,0.1839,0.1034,0.3218,0.4253,0.1494,0.0115,0.7931,0.8391,0.2299,0.4023,2.2759,0.3908,6.2414,0.2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.0,529.0,11.6,1.9,20630.0
39,OHIO,OH,Champaign,39021,"Champaign County, Ohio",428.42784873598,39175.0,0.0,16684.0,80.0,15162.0,274.0,4279.0,669.0,1411.0,272.0,24715.0,839.0,2887.0,293.0,6495.0,57.0,9127.0,0.0,5838.0,411.0,1429.0,215.2,2544.0,25.0,65.0,91.3,431.0,106.0,1113.0,195.0,214.0,81.9,830.0,156.0,876.0,179.0,11.2,1.8,7.2,1.4,24715.0,839.0,10.9,1.1,16.6,0.1,23.3,0.0,15.1,1.1,9.4,1.4,6.5,0.1,0.2,0.2,2.6,0.6,6.7,1.2,1.4,0.5,5.5,1.0,2.2,0.5,0.2184,0.5747,0.4368,0.4943,1.7241,0.3908,0.4828,0.5862,0.5517,0.6092,2.2298999999999998,0.6092,0.4368,0.1609,0.5977,0.2529,0.3333,0.5172,0.5747,0.2874,0.5632,2.2759,0.4023,6.8276,0.3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.0,399.0,6.9,1.0,32575.0
39,OHIO,OH,Clark,39023,"Clark County, Ohio",397.480183081842,136175.0,0.0,61143.0,222.0,54681.0,589.0,23792.0,1401.0,5861.0,509.0,23992.0,440.0,11883.0,699.0,24304.0,84.0,31185.0,34.0,22198.0,964.0,6169.0,428.0,20947.0,57.0,754.0,232.9,3844.0,388.7,2549.0,218.0,750.0,161.0,4708.0,394.0,3151.0,418.0,17.9,1.1,8.9,0.8,23992.0,440.0,12.8,0.8,17.8,0.1,22.9,0.0,16.5,0.7,11.3,0.8,15.4,0.0,0.6,0.2,6.3,0.6,4.2,0.4,1.4,0.3,8.6,0.7,2.3,0.3,0.7471,0.8276,0.5517,0.6897,2.8161,0.7701,0.7586,0.4138,0.7471,0.9655,2.8851,0.954,0.8621,0.6667,1.5287,0.8391,0.7931,0.2759,0.4943,0.8161,0.6092,2.9885,0.7701,10.2184,0.9655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11480.0,661.0,8.5,0.5,128086.0
39,OHIO,OH,Clermont,39025,"Clermont County, Ohio",452.109292897748,201092.0,0.0,81711.0,150.0,75236.0,704.0,20968.0,1612.0,5180.0,487.0,30060.0,638.0,14161.0,739.0,28087.0,111.0,48791.0,20.0,25513.0,1088.0,5788.0,514.4,11881.0,294.0,513.0,179.5,8499.0,574.9,4847.0,383.0,830.0,185.7,3795.0,345.0,1865.0,401.0,10.5,0.8,5.0,0.5,30060.0,638.0,10.4,0.5,14.0,0.1,24.3,0.0,12.8,0.5,7.7,0.7,5.9,0.1,0.3,0.1,10.4,0.7,5.9,0.5,1.1,0.2,5.0,0.5,0.9,0.2,0.1379,0.1264,0.1149,0.4023,0.7816,0.1379,0.092,0.8161,0.2184,0.2184,1.3448,0.1379,0.3678,0.3103,0.6782,0.2874,0.9425,0.4368,0.3218,0.1839,0.069,1.954,0.1954,4.7586,0.0805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14684.0,965.0,7.3,0.5,160652.0
39,OHIO,OH,Clinton,39027,"Clinton County, Ohio",408.684009064218,41854.0,0.0,18060.0,98.0,16077.0,378.0,6169.0,755.0,1336.0,235.0,23612.0,891.0,3199.0,329.0,6381.0,85.0,10051.0,8.0,6188.0,456.0,1687.0,230.6,2716.0,56.0,44.0,92.8,997.0,218.7,1282.0,187.0,320.0,95.5,866.0,157.0,1187.0,223.0,15.2,1.8,6.6,1.1,23612.0,891.0,11.5,1.2,15.2,0.2,24.0,0.0,14.9,1.1,10.5,1.4,6.5,0.1,0.1,0.2,5.5,1.2,7.1,1.0,2.0,0.6,5.4,1.0,2.8,0.5,0.5402,0.4598,0.6207,0.5747,2.1954,0.5747,0.2184,0.7356,0.5287,0.8391,2.3218,0.6897,0.4253,0.0805,0.5057,0.1954,0.7356,0.5632,0.8621,0.2644,0.6782,3.1034,0.8276,8.1264,0.6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,485.0,8.6,1.2,44105.0
39,OHIO,OH,Columbiana,39029,"Columbiana County, Ohio",531.931852423378,105230.0,0.0,46591.0,171.0,41782.0,585.0,15946.0,1381.0,4289.0,455.0,23785.0,711.0,9302.0,523.0,19105.0,88.0,22042.0,0.0,16194.0,726.0,3760.0,424.8,5943.0,56.0,374.0,166.5,1669.0,277.9,4274.0,376.0,762.0,196.7,2771.0,301.0,3846.0,395.0,15.8,1.4,8.4,0.9,23785.0,711.0,12.4,0.7,18.2,0.1,20.9,0.0,15.9,0.7,9.0,1.0,5.6,0.1,0.4,0.2,3.6,0.6,9.2,0.8,1.8,0.5,6.6,0.7,3.7,0.4,0.6207,0.7931,0.5747,0.6437,2.6322,0.7126,0.8391,0.1379,0.6897,0.4943,2.1609,0.5862,0.3448,0.4943,0.8391,0.3793,0.5172,0.6782,0.8046,0.4943,0.7931,3.2874,0.8966,8.9195,0.7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.0,857.0,9.8,0.8,91049.0
39,OHIO,OH,Coshocton,39031,"Coshocton County, Ohio",563.91389769078,36665.0,0.0,16358.0,64.0,14397.0,282.0,5058.0,667.0,1085.0,193.0,21521.0,650.0,3595.0,369.0,6464.0,49.0,8682.0,60.0,5012.0,362.0,1000.0,185.9,1397.0,24.0,244.0,125.2,192.0,60.1,2162.0,254.0,297.0,102.9,1375.0,184.0,462.0,139.0,14.0,1.8,6.4,1.1,21521.0,650.0,14.3,1.5,17.6,0.1,23.7,0.2,13.8,1.0,6.9,1.3,3.8,0.1,0.7,0.4,1.2,0.4,13.2,1.5,2.1,0.7,9.6,1.2,1.3,0.4,0.4368,0.4023,0.8161,0.8046,2.4598,0.6667,0.7126,0.6782,0.3333,0.1149,1.8391,0.3563,0.1494,0.7471,0.8966,0.4368,0.046,0.7816,0.8851,0.9425,0.2644,2.9195,0.7126,8.1149,0.5977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4685.0,681.0,12.9,1.9,33195.0
39,OHIO,OH,Crawford,39033,"Crawford County, Ohio",401.785338142952,42485.0,0.0,20013.0,94.0,17657.0,332.0,6566.0,818.0,1505.0,249.0,22631.0,1172.0,3427.0,293.0,8296.0,62.0,9420.0,43.0,7164.0,461.0,1603.0,260.6,1729.0,21.0,97.0,96.8,595.0,138.0,817.0,167.0,148.0,75.7,1153.0,169.0,540.0,180.0,15.7,1.9,7.7,1.3,22631.0,1172.0,11.5,1.0,19.5,0.1,22.2,0.1,17.1,1.1,9.1,1.5,4.1,0.0,0.2,0.2,3.0,0.7,4.1,0.8,0.8,0.4,6.5,1.0,1.3,0.4,0.5977,0.6552,0.7126,0.5747,2.5402,0.7011,0.931,0.3103,0.8046,0.5057,2.5517,0.8851,0.1839,0.2414,0.4253,0.1264,0.4138,0.2644,0.1724,0.4598,0.2759,1.5862,0.1264,7.1034,0.3908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3470.0,519.0,8.3,1.2,37744.0
39,OHIO,OH,Cuyahoga,39035,"Cuyahoga County, Ohio",457.15035103492,1258710.0,0.0,618673.0,537.0,534559.0,2127.0,227740.0,4309.0,62792.0,1687.0,29143.0,243.0,100034.0,2041.0,207602.0,21.0,271499.0,37.0,183808.0,2337.0,57179.0,1333.3,503687.0,299.0,22144.0,1096.7,109438.0,1764.1,3410.0,319.0,5778.0,478.8,73255.0,1356.0,28776.0,1137.0,18.5,0.4,9.7,0.3,29143.0,243.0,11.5,0.2,16.5,0.1,21.6,0.0,14.8,0.2,10.7,0.2,40.0,0.0,1.9,0.1,17.7,0.3,0.6,0.1,1.1,0.1,13.7,0.2,2.3,0.1,0.7931,0.931,0.1379,0.5747,2.4368,0.6552,0.4483,0.2184,0.4943,0.8851,2.046,0.5172,1.0,0.977,1.9769999999999999,1.0,1.0,0.0,0.2989,0.9885,0.5977,2.8851,0.6782,9.3448,0.8161,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,102232.0,2509.0,8.2,0.2,1439991.0
39,OHIO,OH,Darke,39037,"Darke County, Ohio",598.118675029086,52185.0,0.0,22716.0,91.0,20831.0,340.0,6344.0,645.0,1575.0,239.0,23589.0,707.0,3931.0,364.0,9592.0,29.0,12713.0,25.0,7633.0,452.0,1726.0,210.0,1837.0,5.0,92.0,99.0,460.0,122.1,884.0,167.0,214.0,71.7,1307.0,163.0,689.0,182.0,12.4,1.3,6.1,0.9,23589.0,707.0,11.1,1.0,18.4,0.1,24.4,0.0,14.8,0.9,8.3,1.0,3.5,0.0,0.2,0.2,2.0,0.5,3.9,0.7,1.0,0.3,6.3,0.8,1.3,0.3,0.2759,0.3103,0.6437,0.5172,1.7471,0.4368,0.8506,0.8506,0.4943,0.3448,2.5402,0.8621,0.1149,0.1724,0.2874,0.0805,0.2299,0.2414,0.2644,0.4253,0.3103,1.4713,0.092,6.046,0.2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0,509.0,7.7,1.0,44574.0
39,OHIO,OH,Defiance,39039,"Defiance County, Ohio",411.449554987086,38488.0,0.0,16712.0,83.0,15378.0,278.0,5129.0,722.0,1331.0,210.0,24703.0,723.0,2629.0,335.0,6452.0,69.0,9067.0,12.0,5039.0,391.0,1400.0,233.0,4995.0,15.0,227.0,144.6,494.0,133.6,1132.0,204.0,241.0,88.3,807.0,176.0,653.0,152.0,13.6,1.9,6.8,1.1,24703.0,723.0,10.2,1.3,16.8,0.2,23.6,0.0,13.2,1.0,9.1,1.5,13.0,0.0,0.6,0.4,3.0,0.8,6.8,1.2,1.6,0.6,5.2,1.1,1.7,0.4,0.3908,0.5172,0.4483,0.3678,1.7241,0.4023,0.5402,0.6207,0.2414,0.5287,1.931,0.4023,0.8161,0.6897,1.5057,0.8276,0.3908,0.5287,0.7011,0.2299,0.4138,2.2644,0.3563,7.4253,0.4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.0,466.0,9.1,1.2,37052.0
39,OHIO,OH,Delaware,39041,"Delaware County, Ohio",443.193767214018,188996.0,0.0,69557.0,172.0,66544.0,442.0,9034.0,1001.0,2718.0,302.0,42985.0,912.0,4150.0,470.0,21788.0,79.0,52236.0,8.0,13957.0,815.0,4408.0,475.3,24930.0,120.0,936.0,254.7,3446.0,340.1,1118.0,183.0,509.0,144.5,1862.0,242.0,2679.0,357.0,4.9,0.5,2.7,0.3,42985.0,912.0,3.4,0.4,11.5,0.1,27.6,0.0,7.4,0.4,6.6,0.7,13.2,0.1,0.5,0.1,5.0,0.5,1.6,0.3,0.8,0.2,2.8,0.4,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.9885,0.0,0.069,1.092,0.069,0.8276,0.6322,1.4598,0.8046,0.6782,0.1034,0.1264,0.0,0.3563,1.2644,0.0345,3.8161,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7801.0,722.0,4.1,0.4,186128.0
39,OHIO,OH,Erie,39043,"Erie County, Ohio",251.595255524776,75808.0,0.0,37715.0,115.0,31731.0,529.0,9584.0,894.0,2944.0,311.0,28684.0,934.0,5057.0,448.0,14892.0,81.0,15850.0,51.0,10546.0,607.0,2928.0,366.7,12232.0,120.0,238.0,127.4,2702.0,359.8,1286.0,198.0,174.0,84.9,2256.0,365.0,1376.0,263.0,12.8,1.2,7.7,0.8,28684.0,934.0,9.4,0.8,19.6,0.1,20.9,0.1,14.1,0.8,9.2,1.1,16.1,0.2,0.3,0.2,7.2,1.0,3.4,0.5,0.5,0.3,7.1,1.1,1.8,0.3,0.3103,0.6552,0.1724,0.2299,1.3678,0.2759,0.954,0.1264,0.3793,0.5632,2.023,0.5057,0.8851,0.4253,1.3103,0.7011,0.8276,0.2069,0.0115,0.5862,0.4598,2.092,0.2644,6.7931,0.3448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6117.0,678.0,8.2,0.9,80294.0
39,OHIO,OH,Fairfield,39045,"Fairfield County, Ohio",504.40970687936,150163.0,0.0,59609.0,187.0,55138.0,572.0,15010.0,1304.0,4483.0,500.0,28746.0,724.0,8306.0,613.0,21672.0,82.0,36850.0,0.0,19821.0,898.0,5429.0,535.6,18474.0,26.0,733.0,281.7,3016.0,425.0,1869.0,277.0,804.0,212.8,2822.0,373.0,2833.0,316.0,10.2,0.9,6.0,0.7,28746.0,724.0,8.3,0.6,14.4,0.1,24.5,0.0,13.4,0.6,9.8,1.0,12.3,0.0,0.5,0.2,5.1,0.7,3.1,0.5,1.5,0.4,5.1,0.7,1.9,0.2,0.1149,0.2874,0.1609,0.1494,0.7126,0.1149,0.1264,0.8736,0.2874,0.7356,2.023,0.4943,0.7701,0.6092,1.3793,0.7586,0.7011,0.1954,0.6092,0.1954,0.4828,2.1839,0.3218,6.2989,0.2989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9787.0,888.0,6.6,0.6,121117.0
